feature_row_0based,sample_id,official_word_index,official_word,text_char_start_0based,text_char_end_exclusive,bert_token_positions_0based,bert_wordpieces,bert_subword_count,text_feature_valid_mask,final_primary_start_time_wav_s,final_primary_end_time_wav_s,final_primary_valid_mask,timestamp_status
694,-egA8-b7-3M$_$20,16,you,72,75,19,you,1,1,4.559999942779541,4.630000114440918,1,mfa_primary_exact_transcript_auto_qc_pass
695,-egA8-b7-3M$_$20,17,closer,76,82,20,closer,1,1,4.630000114440918,5.139999866485596,1,mfa_primary_exact_transcript_auto_qc_pass
696,-egA8-b7-3M$_$20,18,to,83,85,21,to,1,1,5.139999866485596,5.289999961853027,1,mfa_primary_exact_transcript_auto_qc_pass
697,-egA8-b7-3M$_$20,19,that,86,90,22,that,1,1,5.289999961853027,5.610000133514404,1,mfa_primary_exact_transcript_auto_qc_pass
698,-egA8-b7-3M$_$20,20,client,91,97,23,client,1,1,5.610000133514404,5.96999979019165,1,mfa_primary_exact_transcript_auto_qc_pass
699,-iRBcNs9oI8$_$3,1,Well,0,4,1,well,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
700,-iRBcNs9oI8$_$3,2,it,6,8,3,it,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
701,-iRBcNs9oI8$_$3,3,is,9,11,4,is,1,1,0.36000001430511475,0.5299999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
702,-iRBcNs9oI8$_$3,4,the,12,15,5,the,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
703,-iRBcNs9oI8$_$3,5,secret,16,22,6,secret,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
704,-iRBcNs9oI8$_$3,6,of,23,25,7,of,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
705,-iRBcNs9oI8$_$3,7,power,26,31,8,power,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
706,-iRBcNs9oI8$_$3,8,pose,32,36,9,pose,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
707,-iRBcNs9oI8$_$7,1,Well,0,4,1,well,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
708,-iRBcNs9oI8$_$7,2,for,6,9,3,for,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
709,-iRBcNs9oI8$_$7,3,starters,10,18,4,starters,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
710,-iRBcNs9oI8$_$7,4,let's,20,25,6;7;8,let ' s,3,1,,,0,official_word_unmatched_or_ambiguous_in_asr
711,-iRBcNs9oI8$_$7,5,look,26,30,9,look,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
712,-iRBcNs9oI8$_$7,6,at,31,33,10,at,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
713,-iRBcNs9oI8$_$7,7,the,34,37,11,the,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
714,-iRBcNs9oI8$_$7,8,word,38,42,12,word,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
715,-iRBcNs9oI8$_$7,9,power,44,49,14,power,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
716,-iRBcNs9oI8$_$6,1,What,0,4,1,what,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
717,-iRBcNs9oI8$_$6,2,is,5,7,2,is,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
718,-iRBcNs9oI8$_$6,3,a,8,9,3,a,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
719,-iRBcNs9oI8$_$6,4,power,10,15,4,power,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
720,-iRBcNs9oI8$_$6,5,pose,16,20,5,pose,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
721,-iRBcNs9oI8$_$9,1,Power,0,5,1,power,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
722,-iRBcNs9oI8$_$9,2,is,6,8,2,is,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
723,-iRBcNs9oI8$_$9,3,similar,9,16,3,similar,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
724,-iRBcNs9oI8$_$9,4,to,17,19,4,to,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
725,-iRBcNs9oI8$_$9,5,strength,20,28,5,strength,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
726,-iRBcNs9oI8$_$8,1,I've,0,4,1;2;3,i ' ve,3,1,,,0,official_word_unmatched_or_ambiguous_in_asr
727,-iRBcNs9oI8$_$8,2,drawn,5,10,4,drawn,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
728,-iRBcNs9oI8$_$8,3,this,11,15,5,this,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
729,-iRBcNs9oI8$_$8,4,man,16,19,6,man,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
730,-iRBcNs9oI8$_$8,5,here,20,24,7,here,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
731,-iRBcNs9oI8$_$8,6,and,26,29,9,and,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
732,-iRBcNs9oI8$_$8,7,if,30,32,10,if,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
733,-iRBcNs9oI8$_$8,8,you,33,36,11,you,1,1,5.380000114440918,5.559999942779541,1,mfa_primary_unique_word_overlap_auto_qc_pass
734,-iRBcNs9oI8$_$8,9,can,37,40,12,can,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
735,-iRBcNs9oI8$_$8,10,tell,41,45,13,tell,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
736,-iRBcNs9oI8$_$8,11,he,47,49,15,he,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
737,-iRBcNs9oI8$_$8,12,has,50,53,16,has,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
738,-iRBcNs9oI8$_$8,13,a,54,55,17,a,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
739,-iRBcNs9oI8$_$8,14,lot,56,59,18,lot,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
740,-iRBcNs9oI8$_$8,15,of,60,62,19,of,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
741,-iRBcNs9oI8$_$8,16,big,63,66,20,big,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
742,-iRBcNs9oI8$_$8,17,muscles,67,74,21,muscles,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
743,-iRBcNs9oI8$_$8,18,he,76,78,23,he,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
744,-iRBcNs9oI8$_$8,19,looks,79,84,24,looks,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
745,-iRBcNs9oI8$_$8,20,very,85,89,25,very,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
746,-iRBcNs9oI8$_$8,21,strong,90,96,26,strong,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
747,-lzEya4AM_4$_$5,1,If,0,2,1,if,1,1,0.47999998927116394,0.6299999952316284,1,mfa_primary_unique_word_overlap_auto_qc_pass
748,-lzEya4AM_4$_$5,2,it,3,5,2,it,1,1,0.6299999952316284,0.699999988079071,1,mfa_primary_unique_word_overlap_auto_qc_pass
749,-lzEya4AM_4$_$5,3,falls,6,11,3,falls,1,1,0.699999988079071,1.0199999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
750,-lzEya4AM_4$_$5,4,into,12,16,4,into,1,1,1.0199999809265137,1.5199999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
751,-lzEya4AM_4$_$5,5,oh,17,19,5,oh,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
752,-lzEya4AM_4$_$5,6,any,20,23,6,any,1,1,1.5700000524520874,1.7699999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
753,-lzEya4AM_4$_$5,7,of,24,26,7,of,1,1,1.7699999809265137,1.8799999952316284,1,mfa_primary_unique_word_overlap_auto_qc_pass
754,-lzEya4AM_4$_$5,8,those,27,32,8,those,1,1,1.8799999952316284,2.109999895095825,1,mfa_primary_unique_word_overlap_auto_qc_pass
755,-lzEya4AM_4$_$5,9,three,33,38,9,three,1,1,2.109999895095825,2.2699999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
756,-lzEya4AM_4$_$5,10,categories,39,49,10,categories,1,1,2.2699999809265137,2.990000009536743,1,mfa_primary_unique_word_overlap_auto_qc_pass
757,-lzEya4AM_4$_$5,11,inducing,51,59,12,inducing,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
758,-lzEya4AM_4$_$5,12,nausea,60,66,13,nausea,1,1,4.989999771118164,5.46999979019165,1,mfa_primary_unique_word_overlap_auto_qc_pass
759,-lzEya4AM_4$_$5,13,and,67,70,14,and,1,1,5.46999979019165,5.570000171661377,1,mfa_primary_unique_word_overlap_auto_qc_pass
760,-lzEya4AM_4$_$5,14,vomiting,71,79,15,vomiting,1,1,5.570000171661377,6.019999980926514,1,mfa_primary_unique_word_overlap_auto_qc_pass
761,-lzEya4AM_4$_$5,15,would,80,85,16,would,1,1,6.239999771118164,6.360000133514404,1,mfa_primary_unique_word_overlap_auto_qc_pass
762,-lzEya4AM_4$_$5,16,be,86,88,17,be,1,1,6.360000133514404,6.440000057220459,1,mfa_primary_unique_word_overlap_auto_qc_pass
763,-lzEya4AM_4$_$5,17,your,89,93,18,your,1,1,6.440000057220459,6.570000171661377,1,mfa_primary_unique_word_overlap_auto_qc_pass
764,-lzEya4AM_4$_$5,18,next,94,98,19,next,1,1,6.570000171661377,6.809999942779541,1,mfa_primary_unique_word_overlap_auto_qc_pass
765,-lzEya4AM_4$_$5,19,step,99,103,20,step,1,1,6.809999942779541,7.170000076293945,1,mfa_primary_unique_word_overlap_auto_qc_pass
766,-lzEya4AM_4$_$6,1,If,0,2,1,if,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
767,-lzEya4AM_4$_$6,2,the,3,6,2,the,1,1,0.699999988079071,0.7799999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
768,-lzEya4AM_4$_$6,3,product,7,14,3,product,1,1,0.7799999713897705,1.350000023841858,1,mfa_primary_unique_word_overlap_auto_qc_pass
769,-lzEya4AM_4$_$6,4,or,15,17,4,or,1,1,1.5199999809265137,1.6299999952316284,1,mfa_primary_unique_word_overlap_auto_qc_pass
770,-lzEya4AM_4$_$6,5,poison,18,24,5,poison,1,1,1.6299999952316284,2.1500000953674316,1,mfa_primary_unique_word_overlap_auto_qc_pass
771,-lzEya4AM_4$_$6,6,is,25,27,6,is,1,1,2.1500000953674316,2.240000009536743,1,mfa_primary_unique_word_overlap_auto_qc_pass
772,-lzEya4AM_4$_$6,7,some,28,32,7,some,1,1,2.240000009536743,2.440000057220459,1,mfa_primary_unique_word_overlap_auto_qc_pass
773,-lzEya4AM_4$_$6,8,type,33,37,8,type,1,1,2.440000057220459,2.690000057220459,1,mfa_primary_unique_word_overlap_auto_qc_pass
774,-lzEya4AM_4$_$6,9,of,38,40,9,of,1,1,2.690000057220459,2.869999885559082,1,mfa_primary_unique_word_overlap_auto_qc_pass
775,-lzEya4AM_4$_$6,10,petroleum,41,50,10,petroleum,1,1,2.869999885559082,3.390000104904175,1,mfa_primary_unique_word_overlap_auto_qc_pass
776,-lzEya4AM_4$_$6,11,product,51,58,11,product,1,1,3.390000104904175,3.8499999046325684,1,mfa_primary_unique_word_overlap_auto_qc_pass
777,-lzEya4AM_4$_$6,12,or,59,61,12,or,1,1,4.170000076293945,4.28000020980835,1,mfa_primary_unique_word_overlap_auto_qc_pass
778,-lzEya4AM_4$_$6,13,corrosive,62,71,13;14;15,co ##rro ##sive,3,1,4.28000020980835,4.840000152587891,1,mfa_primary_unique_word_overlap_auto_qc_pass
779,-lzEya4AM_4$_$6,14,product,72,79,16,product,1,1,4.840000152587891,5.289999961853027,1,mfa_primary_unique_word_overlap_auto_qc_pass
780,-lzEya4AM_4$_$6,15,you,81,84,18,you,1,1,5.78000020980835,5.909999847412109,1,mfa_primary_unique_word_overlap_auto_qc_pass
781,-lzEya4AM_4$_$6,16,would,85,90,19,would,1,1,5.909999847412109,6.070000171661377,1,mfa_primary_unique_word_overlap_auto_qc_pass
782,-lzEya4AM_4$_$6,17,not,91,94,20,not,1,1,6.070000171661377,6.289999961853027,1,mfa_primary_unique_word_overlap_auto_qc_pass
783,-lzEya4AM_4$_$6,18,attempt,95,102,21,attempt,1,1,6.400000095367432,6.889999866485596,1,mfa_primary_unique_word_overlap_auto_qc_pass
784,-lzEya4AM_4$_$6,19,to,103,105,22,to,1,1,7.159999847412109,7.570000171661377,1,mfa_primary_unique_word_overlap_auto_qc_pass
785,-lzEya4AM_4$_$6,20,induce,106,112,23,induce,1,1,7.570000171661377,7.929999828338623,1,mfa_primary_unique_word_overlap_auto_qc_pass
786,-lzEya4AM_4$_$6,21,vomiting,113,121,24,vomiting,1,1,7.929999828338623,8.470000267028809,1,mfa_primary_unique_word_overlap_auto_qc_pass
787,-lzEya4AM_4$_$6,22,and,122,125,25,and,1,1,8.539999961853027,8.699999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
788,-lzEya4AM_4$_$6,23,nausea,126,132,26,nausea,1,1,8.699999809265137,9.100000381469727,1,mfa_primary_unique_word_overlap_auto_qc_pass
789,-lzEya4AM_4$_$6,24,as,134,136,28,as,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
790,-lzEya4AM_4$_$6,25,as,137,139,29,as,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
791,-lzEya4AM_4$_$6,26,the,140,143,30,the,1,1,9.819999694824219,9.90999984741211,1,mfa_primary_unique_word_overlap_auto_qc_pass
792,-lzEya4AM_4$_$6,27,product,144,151,31,product,1,1,9.90999984741211,10.34000015258789,1,mfa_primary_unique_word_overlap_auto_qc_pass
793,-lzEya4AM_4$_$6,28,burned,152,158,32,burned,1,1,10.34000015258789,10.710000038146973,1,mfa_primary_unique_word_overlap_auto_qc_pass
794,-lzEya4AM_4$_$6,29,on,159,161,33,on,1,1,10.710000038146973,10.829999923706055,1,mfa_primary_unique_word_overlap_auto_qc_pass
795,-lzEya4AM_4$_$6,30,the,162,165,34,the,1,1,10.829999923706055,10.899999618530273,1,mfa_primary_unique_word_overlap_auto_qc_pass
796,-lzEya4AM_4$_$6,31,way,166,169,35,way,1,1,10.899999618530273,11.079999923706055,1,mfa_primary_unique_word_overlap_auto_qc_pass
797,-lzEya4AM_4$_$6,32,down,170,174,36,down,1,1,11.079999923706055,11.520000457763672,1,mfa_primary_unique_word_overlap_auto_qc_pass
798,-lzEya4AM_4$_$6,33,it,175,177,37,it,1,1,11.770000457763672,11.869999885559082,1,mfa_primary_unique_word_overlap_auto_qc_pass
799,-lzEya4AM_4$_$6,34,could,178,183,38,could,1,1,11.869999885559082,12.010000228881836,1,mfa_primary_unique_word_overlap_auto_qc_pass
800,-lzEya4AM_4$_$6,35,cause,184,189,39,cause,1,1,12.010000228881836,12.300000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
801,-lzEya4AM_4$_$6,36,damage,190,196,40,damage,1,1,12.300000190734863,12.729999542236328,1,mfa_primary_unique_word_overlap_auto_qc_pass
802,-lzEya4AM_4$_$6,37,and,197,200,41,and,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
803,-lzEya4AM_4$_$6,38,burning,201,208,42,burning,1,1,12.850000381469727,13.300000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
804,-lzEya4AM_4$_$6,39,on,209,211,43,on,1,1,13.40999984741211,13.539999961853027,1,mfa_primary_unique_word_overlap_auto_qc_pass
805,-lzEya4AM_4$_$6,40,the,212,215,44,the,1,1,13.539999961853027,13.600000381469727,1,mfa_primary_unique_word_overlap_auto_qc_pass
806,-lzEya4AM_4$_$6,41,way,216,219,45,way,1,1,13.600000381469727,13.75,1,mfa_primary_unique_word_overlap_auto_qc_pass
807,-lzEya4AM_4$_$6,42,back,220,224,46,back,1,1,13.75,14.020000457763672,1,mfa_primary_unique_word_overlap_auto_qc_pass
808,-lzEya4AM_4$_$6,43,up,225,227,47,up,1,1,14.020000457763672,14.3100004196167,1,mfa_primary_unique_word_overlap_auto_qc_pass
809,-mJ2ud6oKI8$_$1,1,There,0,5,1,there,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
810,-mJ2ud6oKI8$_$1,2,are,6,9,2,are,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
811,-mJ2ud6oKI8$_$1,3,a,10,11,3,a,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
812,-mJ2ud6oKI8$_$1,4,dozen,12,17,4,dozen,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
813,-mJ2ud6oKI8$_$1,5,or,18,20,5,or,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
814,-mJ2ud6oKI8$_$1,6,more,21,25,6,more,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
815,-mJ2ud6oKI8$_$1,7,hands,26,31,7,hands,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
816,-mJ2ud6oKI8$_$1,8,on,32,34,8,on,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
817,-mJ2ud6oKI8$_$1,9,techniques,35,45,9,techniques,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
818,-mJ2ud6oKI8$_$1,10,that,46,50,10,that,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
819,-mJ2ud6oKI8$_$1,11,we,51,53,11,we,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
820,-mJ2ud6oKI8$_$1,12,can,54,57,12,can,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
821,-mJ2ud6oKI8$_$1,13,do,58,60,13,do,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
822,-mJ2ud6oKI8$_$2,1,So,0,2,1,so,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
823,-mJ2ud6oKI8$_$2,2,physical,3,11,2,physical,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
824,-mJ2ud6oKI8$_$2,3,therapists,12,22,3;4,therapist ##s,2,1,,,0,official_word_unmatched_or_ambiguous_in_asr
825,-mJ2ud6oKI8$_$2,4,and,23,26,5,and,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
826,-mJ2ud6oKI8$_$2,5,chiropractors,27,40,6;7;8;9,chi ##rop ##rac ##tors,4,1,,,0,official_word_unmatched_or_ambiguous_in_asr
827,-mJ2ud6oKI8$_$2,6,will,41,45,10,will,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
828,-mJ2ud6oKI8$_$2,7,do,46,48,11,do,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
829,-mJ2ud6oKI8$_$2,8,joint,49,54,12,joint,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
830,-mJ2ud6oKI8$_$2,9,manipulations,55,68,13;14,manipulation ##s,2,1,,,0,official_word_unmatched_or_ambiguous_in_asr
831,-mJ2ud6oKI8$_$2,10,and,69,72,15,and,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
832,-mJ2ud6oKI8$_$2,11,mobilizations,73,86,16;17,mobilization ##s,2,1,,,0,official_word_unmatched_or_ambiguous_in_asr
833,-mJ2ud6oKI8$_$6,1,They,0,4,1,they,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
834,-mJ2ud6oKI8$_$6,2,are,5,8,2,are,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
835,-mJ2ud6oKI8$_$6,3,all,9,12,3,all,1,1,0.4300000071525574,0.7400000095367432,1,mfa_primary_unique_word_overlap_auto_qc_pass
836,-mJ2ud6oKI8$_$6,4,very,13,17,4,very,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
837,-mJ2ud6oKI8$_$6,5,safe,18,22,5,safe,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
838,-mJ2ud6oKI8$_$9,1,It's,0,4,1;2;3,it ' s,3,1,,,0,official_word_unmatched_or_ambiguous_in_asr
839,-mJ2ud6oKI8$_$9,2,safe,5,9,4,safe,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
840,-mJ2ud6oKI8$_$9,3,and,10,13,5,and,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
841,-mJ2ud6oKI8$_$9,4,the,14,17,6,the,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
842,-mJ2ud6oKI8$_$9,5,person,18,24,7,person,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
843,-mJ2ud6oKI8$_$9,6,will,25,29,8,will,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
844,-mJ2ud6oKI8$_$9,7,feel,30,34,9,feel,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
845,-mJ2ud6oKI8$_$9,8,better,35,41,10,better,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
846,-mJ2ud6oKI8$_$9,9,later,42,47,11,later,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
847,-mJ2ud6oKI8$_$9,10,on,48,50,12,on,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
848,-mJ2ud6oKI8$_$9,11,but,52,55,14,but,1,1,2.940000057220459,3.0399999618530273,1,mfa_primary_unique_word_overlap_auto_qc_pass
849,-mJ2ud6oKI8$_$9,12,it's,56,60,15;16;17,it ' s,3,1,,,0,official_word_unmatched_or_ambiguous_in_asr
850,-mJ2ud6oKI8$_$9,13,sort,61,65,18,sort,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
851,-mJ2ud6oKI8$_$9,14,of,66,68,19,of,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
852,-mJ2ud6oKI8$_$9,15,like,69,73,20,like,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
853,-mJ2ud6oKI8$_$9,16,flossing,74,82,21;22;23,fl ##oss ##ing,3,1,,,0,official_word_unmatched_or_ambiguous_in_asr
854,-mJ2ud6oKI8$_$9,17,your,83,87,24,your,1,1,6.769999980926514,6.90875,1,mfa_primary_unique_word_overlap_auto_qc_pass
855,-mJ2ud6oKI8$_$9,18,teeth,88,93,25,teeth,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
856,-mJ2ud6oKI8$_$9,19,for,94,97,26,for,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
857,-mJ2ud6oKI8$_$9,20,the,98,101,27,the,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
858,-mJ2ud6oKI8$_$9,21,first,102,107,28,first,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
859,-mJ2ud6oKI8$_$9,22,time,108,112,29,time,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
860,-mJ2ud6oKI8$_$8,1,Sometimes,0,9,1,sometimes,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
861,-mJ2ud6oKI8$_$8,2,we,10,12,2,we,1,1,0.7799999713897705,0.8700000047683716,1,mfa_primary_unique_word_overlap_auto_qc_pass
862,-mJ2ud6oKI8$_$8,3,have,13,17,3,have,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
863,-mJ2ud6oKI8$_$8,4,to,18,20,4,to,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
864,-mJ2ud6oKI8$_$8,5,stretch,21,28,5,stretch,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
865,-mJ2ud6oKI8$_$8,6,that,29,33,6,that,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
866,-mJ2ud6oKI8$_$8,7,joint,34,39,7,joint,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
867,-mJ2ud6oKI8$_$8,8,that,40,44,8,that,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
868,-mJ2ud6oKI8$_$8,9,is,45,47,9,is,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
869,-mJ2ud6oKI8$_$8,10,already,48,55,10,already,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
870,-mJ2ud6oKI8$_$8,11,irritated,56,65,11,irritated,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
871,-mqbVkbCndg$_$0,1,How,0,3,1,how,1,1,0.05000000074505806,0.550000011920929,1,mfa_primary_exact_transcript_auto_qc_pass
872,-mqbVkbCndg$_$0,2,at,5,7,3,at,1,1,0.8199999928474426,0.9399999976158142,1,mfa_primary_exact_transcript_auto_qc_pass
873,-mqbVkbCndg$_$0,3,a,8,9,4,a,1,1,0.9399999976158142,0.9800000190734863,1,mfa_primary_exact_transcript_auto_qc_pass
874,-mqbVkbCndg$_$0,4,particular,10,20,5,particular,1,1,0.9800000190734863,1.5499999523162842,1,mfa_primary_exact_transcript_auto_qc_pass
875,-mqbVkbCndg$_$0,5,moment,21,27,6,moment,1,1,1.5499999523162842,2.049999952316284,1,mfa_primary_exact_transcript_auto_qc_pass
876,-mqbVkbCndg$_$0,6,in,28,30,7,in,1,1,2.049999952316284,2.180000066757202,1,mfa_primary_exact_transcript_auto_qc_pass
877,-mqbVkbCndg$_$0,7,time,31,35,8,time,1,1,2.180000066757202,2.5799999237060547,1,mfa_primary_exact_transcript_auto_qc_pass
878,-mqbVkbCndg$_$0,8,our,36,39,10,our,1,1,2.5799999237060547,2.6500000953674316,1,mfa_primary_exact_transcript_auto_qc_pass
879,-mqbVkbCndg$_$0,9,moment,40,46,11,moment,1,1,2.6500000953674316,3.450000047683716,1,mfa_primary_exact_transcript_auto_qc_pass
880,-mqbVkbCndg$_$0,10,in,47,49,12,in,1,1,3.450000047683716,3.619999885559082,1,mfa_primary_exact_transcript_auto_qc_pass
881,-mqbVkbCndg$_$0,11,time,50,54,13,time,1,1,3.619999885559082,4.019999980926514,1,mfa_primary_exact_transcript_auto_qc_pass
882,-mqbVkbCndg$_$0,12,are,55,58,15,are,1,1,4.46999979019165,4.630000114440918,1,mfa_primary_exact_transcript_auto_qc_pass
883,-mqbVkbCndg$_$0,13,they,59,63,16,they,1,1,4.630000114440918,4.989999771118164,1,mfa_primary_exact_transcript_auto_qc_pass
884,-mqbVkbCndg$_$0,14,limited,64,71,17,limited,1,1,5.329999923706055,6.0,1,mfa_primary_exact_transcript_auto_qc_pass
885,-t217m2on-s$_$2,1,But,0,3,1,but,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
886,-t217m2on-s$_$2,2,a,4,5,2,a,1,1,0.7099999785423279,1.0800000429153442,1,mfa_primary_exact_transcript_auto_qc_pass
887,-t217m2on-s$_$2,3,good,6,10,3,good,1,1,1.4199999570846558,1.600000023841858,1,mfa_primary_exact_transcript_auto_qc_pass
888,-t217m2on-s$_$2,4,thing,11,16,4,thing,1,1,1.600000023841858,1.75,1,mfa_primary_exact_transcript_auto_qc_pass
889,-t217m2on-s$_$2,5,to,17,19,5,to,1,1,1.75,1.8200000524520874,1,mfa_primary_exact_transcript_auto_qc_pass
890,-t217m2on-s$_$2,6,do,20,22,6,do,1,1,1.8200000524520874,1.9500000476837158,1,mfa_primary_exact_transcript_auto_qc_pass
891,-t217m2on-s$_$2,7,is,23,25,7,is,1,1,1.9500000476837158,2.0899999141693115,1,mfa_primary_exact_transcript_auto_qc_pass
892,-t217m2on-s$_$2,8,yawning,26,33,8;9;10,ya ##wn ##ing,3,1,2.0899999141693115,2.619999885559082,1,mfa_primary_exact_transcript_auto_qc_pass
893,-t217m2on-s$_$2,9,chewing,35,42,12,chewing,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
894,-t217m2on-s$_$2,10,gum,43,46,13,gum,1,1,3.6500000953674316,3.759999990463257,1,mfa_primary_exact_transcript_auto_qc_pass
