sample_id,official_word_index,official_word,text_feature_row_0based,word_start_wav_s,word_end_wav_s,word_start_source_s,word_end_source_s,timestamp_evidence_tier,timestamp_status,text_valid_mask,word_time_valid_mask,audio_valid_mask,audio_f0_valid_mask,visual_valid_mask,visual_nearest_candidate_mask,audio_frame_start_index_0based,audio_frame_end_index_exclusive,audio_frame_count,f0_voiced_frame_count,visual_frame_start_index_0based,visual_frame_end_index_exclusive,visual_frame_count,visual_valid_face_frame_count,visual_status,nearest_visual_frame_index_0based,nearest_visual_distance_to_interval_s
-a55Q6RWvTA$_$3,6,if,329,2.630000114440918,2.8299999237060547,2.630000114440918,2.8299999237060547,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,264,283,19,17,27,29,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,7,you,330,2.8299999237060547,2.9100000858306885,2.8299999237060547,2.9100000858306885,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,283,292,9,9,29,30,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,8,don't,331,2.9100000858306885,3.2799999713897705,2.9100000858306885,3.2799999713897705,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,292,328,36,34,30,33,3,3,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,9,go,332,3.2799999713897705,3.4700000286102295,3.2799999713897705,3.4700000286102295,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,328,348,20,20,33,35,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,10,out,333,3.4700000286102295,3.690000057220459,3.4700000286102295,3.690000057220459,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,348,370,22,22,35,37,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,11,for,334,3.690000057220459,3.859999895095825,3.690000057220459,3.859999895095825,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,370,386,16,16,37,39,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,12,dinner,335,3.859999895095825,4.380000114440918,3.859999895095825,4.380000114440918,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,386,439,53,53,39,44,5,5,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,13,and,336,4.380000114440918,4.639999866485596,4.380000114440918,4.639999866485596,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,439,464,25,25,44,47,3,3,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,14,movies,337,4.639999866485596,5.210000038146973,4.639999866485596,5.210000038146973,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,464,522,58,58,47,53,6,6,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,15,and,338,5.210000038146973,5.380000114440918,5.210000038146973,5.380000114440918,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,522,539,17,16,53,54,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,16,things,339,5.380000114440918,5.590000152587891,5.380000114440918,5.590000152587891,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,539,560,21,21,54,56,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,17,of,340,5.590000152587891,5.650000095367432,5.590000152587891,5.650000095367432,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,560,566,6,6,56,57,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,18,that,341,5.650000095367432,5.820000171661377,5.650000095367432,5.820000171661377,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,566,583,17,17,57,59,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,19,nature,342,5.820000171661377,6.429999828338623,5.820000171661377,6.429999828338623,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,583,643,60,57,59,65,6,6,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,20,and,343,6.869999885559082,7.119999885559082,6.869999885559082,7.119999885559082,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,687,712,25,25,69,72,3,3,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,21,try,344,7.119999885559082,7.329999923706055,7.119999885559082,7.329999923706055,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,712,733,21,14,72,74,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,22,to,345,7.329999923706055,7.429999828338623,7.329999923706055,7.429999828338623,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,733,743,10,9,74,75,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,23,take,346,7.429999828338623,7.679999828338623,7.429999828338623,7.679999828338623,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,743,768,25,24,75,77,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,24,up,347,7.679999828338623,7.869999885559082,7.679999828338623,7.869999885559082,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,768,787,19,17,77,79,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,25,things,348,7.869999885559082,8.3100004196167,7.869999885559082,8.3100004196167,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,787,832,45,36,79,84,5,5,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,26,in,349,8.3100004196167,8.40999984741211,8.3100004196167,8.40999984741211,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,832,841,9,9,84,85,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,27,life,350,8.40999984741211,8.84000015258789,8.40999984741211,8.84000015258789,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,841,885,44,43,85,89,4,4,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,28,that,351,8.84000015258789,9.039999961853027,8.84000015258789,9.039999961853027,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,885,904,19,18,89,91,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,29,well,352,9.039999961853027,9.359999656677246,9.039999961853027,9.359999656677246,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,904,936,32,28,91,94,3,3,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,30,they,353,9.359999656677246,9.59000015258789,9.359999656677246,9.59000015258789,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,936,960,24,24,94,96,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,31,always,354,9.59000015258789,9.899999618530273,9.59000015258789,9.899999618530273,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,960,990,30,30,96,99,3,3,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,32,say,355,9.899999618530273,10.170000076293945,9.899999618530273,10.170000076293945,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,990,1018,28,21,99,102,3,3,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,33,the,356,10.170000076293945,10.270000457763672,10.170000076293945,10.270000457763672,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1018,1028,10,10,102,103,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,34,best,357,10.270000457763672,10.579999923706055,10.270000457763672,10.579999923706055,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1028,1058,30,25,103,106,3,3,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,35,things,358,10.579999923706055,10.800000190734863,10.579999923706055,10.800000190734863,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1058,1081,23,23,106,109,3,3,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,36,in,359,10.800000190734863,10.880000114440918,10.800000190734863,10.880000114440918,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,0,1,1081,1089,8,8,109,109,0,0,no_visual_frame_in_interval,108,1.9073486257070726e-07
-a55Q6RWvTA$_$3,37,life,360,10.880000114440918,11.220000267028809,10.880000114440918,11.220000267028809,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1089,1123,34,33,109,113,4,4,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,38,are,361,11.220000267028809,11.300000190734863,11.220000267028809,11.300000190734863,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1123,1131,8,8,113,114,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,39,free,362,11.300000190734863,11.850000381469727,11.300000190734863,11.850000381469727,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1131,1186,55,49,114,119,5,5,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,40,Reading,363,12.359999656677246,12.720000267028809,12.359999656677246,12.720000267028809,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1236,1273,37,37,124,128,4,4,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,41,a,364,12.720000267028809,12.789999961853027,12.720000267028809,12.789999961853027,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,0,1,1273,1279,6,6,128,128,0,0,no_visual_frame_in_interval,128,0.010000038146973367
-a55Q6RWvTA$_$3,42,book,365,12.789999961853027,13.210000038146973,12.789999961853027,13.210000038146973,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1279,1322,43,43,128,133,5,5,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,43,going,366,13.739999771118164,14.300000190734863,13.739999771118164,14.300000190734863,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1374,1431,57,57,138,144,6,6,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,44,for,367,14.300000190734863,14.4399995803833,14.300000190734863,14.4399995803833,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1431,1444,13,13,144,145,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,45,a,368,14.4399995803833,14.470000267028809,14.4399995803833,14.470000267028809,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,0,1,1444,1448,4,4,145,145,0,0,no_visual_frame_in_interval,145,0.029999732971191406
-a55Q6RWvTA$_$3,46,nice,369,14.470000267028809,14.680000305175781,14.470000267028809,14.680000305175781,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1448,1469,21,21,145,147,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,47,walk,370,14.680000305175781,15.140000343322754,14.680000305175781,15.140000343322754,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1469,1515,46,46,147,152,5,5,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,48,and,371,15.140000343322754,15.539999961853027,15.140000343322754,15.539999961853027,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1515,1554,39,35,152,156,4,4,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,49,of,372,15.539999961853027,15.649999618530273,15.539999961853027,15.649999618530273,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1554,1565,11,11,156,157,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,50,course,373,15.649999618530273,15.920000076293945,15.649999618530273,15.920000076293945,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1565,1593,28,26,157,160,3,3,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,51,combining,374,15.920000076293945,16.540000915527344,15.920000076293945,16.540000915527344,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1593,1655,62,60,160,166,6,6,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,52,exercise,375,16.540000915527344,17.219999313354492,16.540000915527344,17.219999313354492,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1655,1722,67,54,166,173,7,7,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,53,and,376,17.219999313354492,17.329999923706055,17.219999313354492,17.329999923706055,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1722,1733,11,11,173,174,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,54,various,377,17.329999923706055,17.670000076293945,17.329999923706055,17.670000076293945,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1733,1768,35,30,174,177,3,3,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,55,things,378,17.670000076293945,17.8700008392334,17.670000076293945,17.8700008392334,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1768,1788,20,20,177,179,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,56,of,379,17.8700008392334,17.950000762939453,17.8700008392334,17.950000762939453,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1788,1796,8,8,179,180,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,57,that,380,17.950000762939453,18.110000610351562,17.950000762939453,18.110000610351562,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1796,1812,16,16,180,182,2,2,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,58,nature,381,18.110000610351562,18.6299991607666,18.110000610351562,18.6299991607666,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1812,1863,51,46,182,187,5,5,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,59,where,382,18.940000534057617,19.059999465942383,18.940000534057617,19.059999465942383,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1895,1906,11,5,190,191,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,60,you're,383,19.059999465942383,19.170000076293945,19.059999465942383,19.170000076293945,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1906,1918,12,12,191,192,1,1,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,61,not,384,19.170000076293945,19.440000534057617,19.170000076293945,19.440000534057617,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1918,1945,27,26,192,195,3,3,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,62,spending,385,19.440000534057617,20.110000610351562,19.440000534057617,20.110000610351562,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,1945,2012,67,45,195,202,7,7,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,63,money,386,20.110000610351562,20.729999542236328,20.110000610351562,20.729999542236328,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,2012,2073,61,56,202,208,6,6,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,64,per,387,20.799999237060547,21.100000381469727,20.799999237060547,21.100000381469727,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,0,1,0,2080,2111,31,0,208,212,4,4,in_interval_valid_face,-1,
-a55Q6RWvTA$_$3,65,se,388,21.100000381469727,21.59000015258789,21.100000381469727,21.59000015258789,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,2111,2160,49,1,212,216,4,4,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,1,Maybe,389,0.5,0.7400000095367432,0.5,0.7400000095367432,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,50,75,25,23,5,8,3,3,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,2,they,390,0.7400000095367432,0.8899999856948853,0.7400000095367432,0.8899999856948853,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,75,89,14,14,8,9,1,1,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,3,have,391,0.8899999856948853,1.1100000143051147,0.8899999856948853,1.1100000143051147,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,89,112,23,23,9,12,3,3,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,4,no,392,1.1100000143051147,2.140000104904175,1.1100000143051147,2.140000104904175,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,112,215,103,98,12,22,10,10,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,5,political,393,2.1700000762939453,2.619999885559082,2.1700000762939453,2.619999885559082,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,218,262,44,43,22,27,5,5,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,6,party,394,2.619999885559082,3.0,2.619999885559082,3.0,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,262,300,38,38,27,30,3,3,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,7,affiliation,395,3.0,3.950000047683716,3.0,3.950000047683716,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,300,396,96,83,30,40,10,10,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,8,they're,396,4.269999980926514,4.429999828338623,4.269999980926514,4.429999828338623,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,427,443,16,16,43,45,2,2,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,9,not,397,4.429999828338623,4.739999771118164,4.429999828338623,4.739999771118164,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,443,474,31,15,45,48,3,3,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,10,interested,398,4.739999771118164,5.199999809265137,4.739999771118164,5.199999809265137,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,474,520,46,36,48,52,4,4,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,11,in,399,5.199999809265137,5.289999961853027,5.199999809265137,5.289999961853027,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,520,529,9,9,52,53,1,1,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,12,politics,400,5.289999961853027,5.96999979019165,5.289999961853027,5.96999979019165,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,529,597,68,67,53,60,7,7,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,13,they,401,5.96999979019165,6.130000114440918,5.96999979019165,6.130000114440918,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,597,614,17,10,60,62,2,2,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,14,could,402,6.130000114440918,6.300000190734863,6.130000114440918,6.300000190734863,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,614,631,17,14,62,64,2,2,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,15,care,403,6.300000190734863,6.519999980926514,6.300000190734863,6.519999980926514,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,631,652,21,18,64,66,2,2,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,16,less,404,6.519999980926514,6.860000133514404,6.519999980926514,6.860000133514404,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,652,687,35,14,66,69,3,3,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,17,about,405,6.860000133514404,7.159999847412109,6.860000133514404,7.159999847412109,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,0,1,0,687,716,29,0,69,72,3,3,in_interval_valid_face,-1,
-aNfi7CP8vM$_$7,18,politics,406,7.159999847412109,8.0,7.159999847412109,8.0,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,716,800,84,10,72,80,8,8,in_interval_valid_face,-1,
-aqamKhZ1Ec$_$0,1,In,407,0.03999999910593033,0.10000000149011612,0.03999999910593033,0.10000000149011612,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,4,11,7,7,1,2,1,1,in_interval_valid_face,-1,
-aqamKhZ1Ec$_$0,2,2008,408,0.10000000149011612,0.9399999976158142,0.10000000149011612,0.9399999976158142,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,11,94,83,77,2,10,8,8,in_interval_valid_face,-1,
-aqamKhZ1Ec$_$0,3,there,409,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-aqamKhZ1Ec$_$0,4,were,410,2.990000009536743,3.059999942779541,2.990000009536743,3.059999942779541,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,300,306,6,6,30,31,1,1,in_interval_valid_face,-1,
-aqamKhZ1Ec$_$0,5,very,411,3.059999942779541,3.5199999809265137,3.059999942779541,3.5199999809265137,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,306,352,46,46,31,36,5,5,in_interval_valid_face,-1,
-aqamKhZ1Ec$_$0,6,serious,412,3.5199999809265137,4.099999904632568,3.5199999809265137,4.099999904632568,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,352,410,58,51,36,41,5,5,in_interval_valid_face,-1,
-aqamKhZ1Ec$_$0,7,tribal,413,4.099999904632568,4.449999809265137,4.099999904632568,4.449999809265137,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,410,445,35,26,41,45,4,4,in_interval_valid_face,-1,
-aqamKhZ1Ec$_$0,8,warfare,414,4.769999980926514,5.210000038146973,4.769999980926514,5.210000038146973,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,477,522,45,43,48,53,5,5,in_interval_valid_face,-1,
-aqamKhZ1Ec$_$0,9,in,415,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-aqamKhZ1Ec$_$0,10,Kenya,416,5.929999828338623,6.289999961853027,5.929999828338623,6.289999961853027,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,593,629,36,31,60,63,3,3,in_interval_valid_face,-1,
-aqamKhZ1Ec$_$0,11,following,417,7.889999866485596,9.359999656677246,7.889999866485596,9.359999656677246,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,789,936,147,115,79,94,15,15,in_interval_valid_face,-1,
-aqamKhZ1Ec$_$0,12,a,418,9.359999656677246,9.40999984741211,9.359999656677246,9.40999984741211,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,936,941,5,5,94,95,1,1,in_interval_valid_face,-1,
-aqamKhZ1Ec$_$0,13,disputed,419,9.40999984741211,9.930000305175781,9.40999984741211,9.930000305175781,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,941,994,53,41,95,100,5,5,in_interval_valid_face,-1,
-aqamKhZ1Ec$_$0,14,election,420,9.930000305175781,10.380000114440918,9.930000305175781,10.380000114440918,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,994,1039,45,35,100,104,4,4,in_interval_valid_face,-1,
-dxfTGcXJoc$_$1,1,For,421,0.49000000953674316,0.6299999952316284,0.49000000953674316,0.6299999952316284,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,50,63,13,13,5,7,2,2,in_interval_valid_face,-1,
-dxfTGcXJoc$_$1,2,the,422,0.6299999952316284,0.7099999785423279,0.6299999952316284,0.7099999785423279,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,63,71,8,8,7,8,1,1,in_interval_valid_face,-1,
